id,regisseur
81446,Barry Battles
87825,Robert Lorenz
81836,Woody Allen
93856,Bradley Parker
94901,Stephen Elliott
112200,Stuart Blumberg
82505,Mark Tonderai
94348,Rob Cohen
54054,Julie Anne Robinson
121826,Dustin Hoffman
84305,Stephen Frears
71864,Peter Hedges
103332,Jonathan Dayton
84178,Katie Aselton
77174,Sam Fell
82650,David Bowers
111839,Philip Kaufman
96399,Dean Wright
72431,Anthony Hemingway
97051,David Guy Levy
82679,Josh Schwartz
77875,Gabriele Muccino
104755,Rob Zombie
119698,Sid Bennett
49526,David Koepp
84174,Leslye Headland
152581,Max Lang
82687,Anne Fletcher
113947,Ben Lewin
88005,Lorene Scafaria
82881,Nathan Greno
82631,Daniel Barnz
83686,Brian Klugman
106021,Philipp Stölzl
85373,Max Giwa
70667,Joachim Rønning
82990,Henry Joost
83770,Walter Salles
122857,John Hyams
79935,Mike Phillips
135812,Dario Argento
125490,Brandon Cronenberg
123105,Barry Levinson
92591,Richard Linklater
93837,Tom Vaughan
89185,Peter Howitt
84200,Jamie Travis
110160,Xavier Dolan
82618,Patricia Riggen
134366,John Poliquin
84348,Matt Bettinelli-Olpin
87504,Roger Michell
76487,William Brent Bell
136080,Roar Uthaug
116979,Jennifer Chambers Lynch
134597,Marcus Dunstan
59963,John Stockwell
86597,Pascal Laugier
135281,Noémie Lvovsky
127372,Peter Webber
122293,Paul Ziller
67660,Tim Story
109513,David Palmer
130267,John Stockwell
121824,Fisher Stevens
127867,Ramaa Mosley
39957,Carlos Brooks
119569,Louis D'Esposito
127884,Makinov
97614,Stefan Ruzowitzky
127374,Dante Ariola
75761,Don Coscarelli
84306,Josh Radnor
94352,Andrew Adamson
117974,Ben Wheatley
84194,Richard Bates Jr.
89691,David Brooks
98948,Richard Schenkman
84175,Benh Zeitlin
106717,Rodrigo Gudiño
141102,Richard Rich
84577,Kevin Carraway
128136,Sean Garrity
75204,Stobe Harju
103328,Leos Carax
133931,Wayne Thornley
139567,David Barrett
84332,Colin Trevorrow
130925,Mark A. Walsh
127962,Lucien Castaing-Taylor
96599,Megan Griffiths
98339,David Weaver
79694,Todd Lincoln 
119431,Stewart Hendler
74505,Eduardo Sánchez
100183,Steve Barker
98066,Jay Chandrasekhar
94380,Craig Moss
84165,Julie Delpy
101325,Lawrence Roeck
121872,Sally Potter
102629,Eduardo Rodríguez
84329,Jake Schreier
80318,Alan Polsky
118957,Kimble Rendall
177221,Jeremy Gardner
100683,John Hyams
49014,David Cronenberg
97605,Nir Paniry
90125,Kevin Macdonald
135858,Gerry Lively
114606,Matthias Hoene
136278,Nick Murphy 
100089,Joseph J. Lawson
52001,Ciaran Foy
127651,Paul Hyett
110146,Wayne Blair
122800,Jessy Terrero
91010,Jay Roach
98582,Alberto Rodríguez
84281,Todd Louiso
150015,Rachel Goldenberg
134371,John Putch
126757,Cameron Cairnes
78215,Petter Næss
86555,Sarah Polley
84290,Ira Sachs
100529,Daryl Wein
118612,Ryan Smith
84330,Rodney Ascher
84184,Lee Toland Krieger
115084,Jim Wynorski
117923,Isaac Florentine
122192,Michele Placido
122924,William Kaufman
127370,Paul Andrew Williams
84287,Bart Layton
114958,Johannes Roberts
141423,Brian Larsen
124075,Markus Imhoof
87440,Brian Dannelly
138376,Damian Lee
86703,Christopher Ray
121831,Liz Garbus
138038,Stuart Gillard
121873,Margarethe von Trotta
71679,Paul W.S. Anderson
119685,Atsushi Takeuchi
46429,Andrew Goth
126277,Jen Soska
135921,Stevan Riley
119478,Greg A. Sager
76589,Lauren Montgomery
109391,Michel Gondry
109843,Ben Drew
98369,Steve Taylor
84342,Ice-T
141528,Rob Gibbs
133764,Kristina Buozyte
135309,Don Michael Paul
148265,S.S. Rajamouli
136793,Yoon-suk Choi
96973,Dennis Lee
80215,Lisanne Pajot
72890,Shari Springer Berman
128876,Ronnie Thompson
110397,Valérie Donzelli
101519,Crispian Mills
123362,Juan Carlos Medina
72334,Alastair Fothergill
128241,Rowan Athale
84333,Michael Mohan
92000,George Gallo
82485,Antonio Negret
89237,Rebecca Thomas
121598,Deepa Mehta
84204,Jon Wright
139933,Xan Cassavetes
103269,Michael Chang
78571,Paul Weitz
84185,Jeff Orlowski
121597,Menhaj Huda
146631,Dominic Burns
162145,Craig Viveiros
88036,Salim Akil
103747,Ken Loach
102222,Jason Connery
127913,Baltasar Kormákur
80304,Matt Piedmont
139715,Alex Craig Mann
122088,Rama Burshtein
139777,Michael Caton-Jones
139455,Steven C. Miller
118628,Gauri Shinde
113294,Regan Hall
84334,Malik Bendjelloul
97632,Thunder Levin
168027,Charles Matthau
140174,Nick Lyon
94973,Christian Merret-Palmair 
138941,Scott Schirmer
128270,David Chase
105526,Travis Fine
89325,Lawrence Kasdan
167956,Adrián Cardona
118737,Perry Bhandal
149786,Allan Arkush
133441,Nick Ryan
105531,Bradley Rust Gray
97690,Brian Knappenberger
116227,Yoo Ha
127918,Dror Moreh
107257,Nicole Conn
117369,Arnab Chaudhuri
157305,Timothy Reckart
115210,Conor McMahon
97512,Hany Abu-Assad
135579,April Mullen
60270,Kieran Darcy-Smith
140405,Paul Dugdale
84907,Michael A. Nickles
114955,Paul Hoen
79940,Eric Wareheim
141679,Mat Whitecross
128216,Sarah Polley
116977,Lawrence Kasanoff
50497,Pat Holden
73935,Amy Heckerling
116811,Peter Strickland
133557,Julian Jarrold
143800,Władysław Pasikowski
110112,Gregg Godfrey
125558,Danielle Harris
137776,Vic Sarin
185744,Ryan Polito
119286,Philip Martin
121830,Andrew Adamson
298016,Mark Caballero
86004,Reema Kagti
120846,Brett Kelly
121983,Shola Lynch
107178,Antoinette Beumer
111440,Nicholas McCarthy
128592,Carine Tardieu
136698,Robert Connolly
127864,Pablo Berger
124071,Matthew Cooke
139808,Cesc Gay
101267,Dan Cutforth
101449,Jay Karas
150093,Rachid Bouchareb
86101,Justin Russell
121147,Dan Rosen
128104,Anaïs Barbeau-Lavalette
97989,Kleber Mendonça Filho
84284,Eugene Jarecki
127548,Jared Cohn
114887,Zak Levitt
86705,Ryan Polito
146712,Savage Steve Holland
157289,Shawn Christensen
124067,Sarah Burns
84288,Kirby Dick
122,Peter Jackson
277,Len Wiseman
22,Gore Verbinski
24,Quentin Tarantino
605,Lilly Wachowski
604,Lilly Wachowski
12,Andrew Stanton
310,Tom Shadyac
508,Richard Curtis
10719,Jon Favreau
296,Jonathan Mostow
1278,Bernardo Bertolucci
587,Tim Burton
9480,Mark Steven Johnson
8273,Jesse Dylan
8698,Stephen Norrington
9654,F. Gary Gray
14873,Steve Trenbirth
153,Sofia Coppola
10147,Terry Zwigoff
9486,Peter Howitt
10009,Aaron Blaise
10601,P.J. Hogan
4256,David Zucker
10028,Bille Woodruff
8409,F. Gary Gray
1584,Richard Linklater
616,Edward Zwick
8961,Michael Bay
1996,Jan de Bont
9902,Rob Schmidt
2832,James Mangold
8619,Peter Weir
11820,Mike Newell
322,Clint Eastwood
55931,Peter Chung
9506,Peter Segal
9341,Jon Amiel
1927,Ang Lee
1428,Robert Rodriguez
11635,Todd Phillips
9919,Donald Petrie
6038,David Dobkin
9257,Clark Johnson
9567,Antoine Fuqua
10327,Charles Herman-Wurmfeld
8965,Toby Shelton
10588,Bo Welch
10330,Mark Waters
14411,Tim Johnson
9562,Richard Donner
9620,John Woo
9471,McG
6964,Nancy Meyers
10756,Rob Minkoff
4970,Mathieu Kassovitz
470,Alejandro González Iñárritu
9358,David R. Ellis
9373,Marcus Nispel
1647,Roger Donaldson
11007,Shawn Levy
2289,Anthony Minghella
9282,Greg Marcks
8326,Andrew Davis
10610,Gordon Chan
11023,Catherine Hardwicke
6466,Ronny Yu
10623,Andrzej Bartkowiak
13062,Bud Luckey
10715,Joe Dante
10782,John McTiernan
10159,Peter Berg
15016,Owen Hurley
584,John Singleton
11523,Bruno Barreto
21683,Curt Geda
10743,James Foley
10735,Dennie Gordon
2055,Kevin Costner
12090,Shawn Levy
10934,Audrey Wells
7229,Francis Veber
10708,Steve Carr
7270,Ridley Scott
4464,Gary Ross
2116,Carl Franklin
11351,Victor Salva
6171,Lawrence Kasdan
19325,David Molina
10544,Gregor Jordan
11817,Paul Hunter
12279,Robert Rodriguez
10720,Peyton Reed
9616,Brian Helgeland
11775,Joel Coen
10632,William Friedkin
11093,Vadim Perelman
9499,James Ivory
18113,David Hillenbrand
11547,Eli Roth
11329,Gary Fleder
2577,Michael Winterbottom
10628,David McNally
504,Patty Jenkins
10944,Jane Campion
10943,Brian Gilbert
10678,Adam Shankman
10922,Robert Benton
8046,Martin Brest
16072,Ronald F. Maxwell
25988,Guy Jenkin
10152,Troy Miller
3635,Peter Webber
11078,Dennis Dugan
4613,Gavin Grazer
13573,Matthew Ryan Hoge
13411,John Whitesell
14926,Boaz Yakin
1415,Fenton Bailey
9839,Martin Campbell
11615,Alan Parker
10739,Woody Allen
1807,Gus Van Sant
883,Jim Jarmusch
11059,Uwe Boll
1088,Niki Caro
11019,Andy Byatt
10511,Jim Sheridan
25935,Paul McGuigan
2662,Rob Zombie
9582,Chris Koch
12542,Ching Siu-Tung
13920,Mike Tollin
237,David Mackenzie
12767,Mike Figgis
1550,Peter Hedges
11375,Ron Shelton
302,François Ozon
9776,Chris Rock
10133,Vincenzo Natali
13370,Christopher Guest
32293,Oz Scott
13156,Tim McCanlies
35114,Dominique Monfery
15708,C. Jay Cox
2056,Tom McCarthy
21542,Troy Beyer
22309,Jonathan Lynn
16941,John Crowley
10727,Jonathan Liebesman
10578,Patrick Lussier
5146,Andrew Fleming
17403,Clare Kilner
33005,J.T. Petty
24019,Mike Nichols
10105,Ryan Little
19766,Alex Zamm
10929,Glen Morgan
8696,Nigel Cole
11427,Jean-Baptiste Andrea
14527,William Phillips
20,Isabel Coixet
5204,Nimród Antal
321,Émile Gaudreault
10923,Harald Zwart
14892,Steve Anderson
12253,Reggie Rock Bythewood
6016,Neil Jordan
21131,Adam Elliot
24982,James Cameron
2518,Christian Duguay
21544,Mark Herman
12146,Ron Howard
1792,Bobby Farrelly
17684,Merzak Allouache
15276,David M. Evans
20210,Casey La Scala
4592,Marleen Gorris
8325,Matthew Bright
11420,Mark Achbar
15394,Richard Kwietniowski
192936,Greg Yaitanes
52036,Robert Altman
14573,Byung-chun Min
6277,Brad Mirman
22076,Ron Krauss
19288,Steven Ayromlooi
10744,Wayne Kramer
11194,Kevin Macdonald
10629,Joel Schumacher
5653,Eric Till
20694,John Eng
36658,Bryan Singer
13778,Sam Weisman
4997,James Cox
16973,Robert Parigi
245454,John Kent Harrison
33339,Todd Graff
12698,Errol Morris
22958,Neil LaBute
17813,Rob Reiner
31246,Robert Iscove
24794,Mike Southon
8991,Michael Spierig
246355,James Wan
11049,Kazuhisa Takenôchi
28200,Christine Jeffs
18248,Michael Oblowitz
21525,Lauren Lazin
80219,Peter Levin
4252,Aziz Mirza
319600,Laurent Bouzereau
42418,Simon Wincer
59191,Kevin Lima
597,James Cameron
11970,John Musker
607,Barry Sonnenfeld
782,Andrew Niccol
18,Luc Besson
415,Joel Schumacher
25571,Steve Wang
714,Roger Spottiswoode
489,Gus Van Sant
184,Quentin Tarantino
8078,Jean-Pierre Jeunet
2649,David Fincher
8413,Paul W.S. Anderson
9444,Don Bluth
9714,Raja Gosnell
816,Jay Roach
563,Paul Verhoeven
9427,Peter Cattaneo
1701,Simon West
754,John Woo
9366,Mike Newell
3597,Jim Gillespie
1813,Taylor Hackford
9360,Luis Llosa
2255,Kevin Smith
9619,Roger Donaldson
1639,Jan de Bont
2118,Curtis Hanson
4233,Wes Craven
1624,Tom Shadyac
13313,Andrew Knight
686,Robert Zemeckis
9769,Adrian Lyne
11975,Francis Ford Coppola
10357,Mick Jackson
4824,Michael Caton-Jones
9434,George Armitage
18222,Kurt Voss
9574,Les Mayfield
10003,Phillip Noyce
8834,Richard Donner
9772,Wolfgang Petersen
10603,Sam Weisman
586,Barry Levinson
2898,James L. Brooks
2163,Jonathan Mostow
978,Jean-Jacques Annaud
8874,P.J. Hogan
4995,Paul Thomas Anderson
638,David Lynch
9770,Costa-Gavras
11425,Dean Cundey
10347,Jan Kounen
13664,Roy Wilson
1281,Mel Smith
4477,Alan J. Pakula
10806,Frank Oz
9415,Dwight H. Little
9433,Lee Tamahori
9437,Gary Fleder
66,Clint Eastwood
11419,Stephen Kessler
10155,Oliver Stone
19165,Charles Grosvenor
4961,Guillermo del Toro
6072,Kevin Reynolds
1968,Andy Tennant
10336,Mark A.Z. Dippé
6623,Mimi Leder
431,Vincenzo Natali
9746,Martin Scorsese
9922,Kevin Costner
4421,Ridley Scott
11015,Peter Hyams
9446,John Pasquin
2212,Ole Bornedal
8067,Danny Boyle
8675,Trey Parker
2639,Woody Allen
13929,Jan Pinkava
22073,Bill Duke
12499,Ivan Reitman
14289,Félix Enríquez Alcalá
9405,Tsui Hark
6283,Gore Verbinski
10217,Atom Egoyan
9438,Stanley Tong
2895,Robert Duvall
2142,James Mangold
9311,Bille August
16052,Gregory Nava
6116,Bob Spiers
68924,Ang Lee
17100,Chris Thomson
20737,Charles Martin Smith
9611,David Mirkin
106035,Mick Garris
11676,Steve Oedekerk
24662,Mark Dindal
11210,Rod Hardy
9823,John R. Leonetti
39346,Sean McNamara
8860,Thomas Carter
18355,Christian Duguay
12489,Vondie Curtis-Hall
9092,Michael Cohn
10351,Robert Kurtzman
10371,Bryan Spicer
9407,Jon Avnet
6499,Shuki Levy
9622,Dennis Dugan
9449,Peter Hewitt
9416,Brett Ratner
9414,Jon Amiel
34314,Robert Butler
19601,Sean Mathias
12238,Mark Pavia
14585,Neil LaBute
12145,Fred Schepisi
8854,Kenneth Johnson
17949,R. Paul Miller
35796,John Duigan
26689,Louis Morneau
9403,Betty Thomas
17589,John Madden
22797,Neil Jordan
12628,Andy Wilson
17266,Andrei Konchalovsky
9413,Glenn Gordon Caron
18519,Sam Pillsbury
2058,Griffin Dunne
17894,Ken Kwapis
16992,Jim Sheridan
26180,Marco Brambilla
1811,Gregg Araki
29193,David Mamet
18080,Martha Coolidge
21252,Gary Oldman
45609,Iain Softley
8197,Clint Eastwood
12219,William Friedkin
1610,David Evans
17834,Michael Ritchie
9054,Christopher Cain
36807,Randall Miller
9406,Anthony Waller
11831,Steven Spielberg
14330,George Huang
25624,John Singleton
330,Steven Spielberg
10871,Jeb Stuart
18423,Robert Townsend
21253,Bruno Barreto
21915,Jeff Pollack
14398,Jim Kouf
38295,Nick Cassavetes
43274,D.J. MacHale
36797,Stuart Gillard
18415,Harmony Korine
42884,Robert Iscove
38225,William Dear
32332,Robert Downey Sr.
14908,Bryan Spicer
17832,John Nicolella
82549,Melanie Mayron
37244,Andy Cadiff
12723,Pat O'Connor
14817,Brian Robbins
29461,"George Tillman, Jr."
13852,Rob Sitch
37652,Alain Chabat
27318,Michael Cooney
44706,Didier Bourdon
37410,Hal Hartley
109445,Chris Buck
49047,Alfonso Cuarón
76338,Alan Taylor
68721,Shane Black
75656,Louis Leterrier
101299,Francis Lawrence
106646,Martin Scorsese
68726,Guillermo del Toro
75612,Joseph Kosinski
57158,Peter Jackson
49521,Zack Snyder
152601,Spike Jonze
93456,Pierre Coffin
54138,J.J. Abrams
76203,Steve McQueen
87421,David Twohy
138843,James Wan
64682,Baz Luhrmann
249397,Lars von Trier
68724,Neill Blomkamp
47964,John Moore
158015,James DeMonaco
62211,Dan Scanlon
72190,Marc Forster
116745,Ben Stiller
80274,Gavin Hood
138832,Rawson Marshall Thurber
136400,Baltasar Kormákur
122906,Richard Curtis
96721,Ron Howard
72559,Jon M. Chu
86829,Joel Coen
117263,Antoine Fuqua
76285,Thor Freudenthal
146233,Denis Villeneuve
107985,Edgar Wright
168672,David O. Russell
82654,Jonathan Levine
138697,Joseph Gordon-Levitt
60304,Tommy Wirkola
64686,Carl Rinsch
142061,Jay Oliva
123553,Harald Zwart
116711,Chris Wedge
193756,Peter Berg
258216,Lars von Trier
152532,Jean-Marc Vallée
49524,Robert Schwentke
146216,Dean Parisot
151960,Klay Hall
122081,Harmony Korine
174321,Craig Zisk
158011,Brad Anderson
109428,Fede Alvarez
137093,Jon Turteltaub
112205,Luc Besson
91586,James Wan
203833,Brian Percival
97367,Derek Cianfrance
109439,Todd Phillips
49519,Kirk De Micco
204082,Gary Fleder
107846,Mikael Håfström
133805,Kimberly Peirce
109424,Paul Greengrass
109091,Ridley Scott
117251,Roland Emmerich
87567,Justin Zackham
209189,Daniel Schechter
169813,Destin Cretton
81005,Bryan Singer
146238,Brad Furman
212716,Michael Dowse
146239,Ken Scott
109414,Seth Rogen
208134,Jeff Tremaine
119283,Taylor Hackford
82700,M. Night Shyamalan
152603,Jim Jarmusch
136795,Paul Feig
140823,John Lee Hancock
59859,Jeff Wadlow
157547,Mike Flanagan
57201,Gore Verbinski
82682,Ruben Fleischer
76640,Kim Jee-woon
86825,Chan-wook Park
152747,J.C. Chandor
76617,John Luessenhop
157386,James Ponsoldt
68727,Danny Boyle
109443,Adam McKay
238302,Leon Joosen
68728,Sam Raimi
77950,David Soren
136418,Steven Knight
134374,Michael Bay
167032,Don Mancini
146223,John Crowley
72710,Andrew Niccol
87516,Spike Lee
130150,Jason Reitman
132232,Andy Muschietti
178809,Jeff Renfroe
144340,Paul Weitz
251783,Zalman King
132363,Lee Daniels
87818,Steven Brill
107811,Scott Moore
68179,Callan Brunker
64807,Peter Segal
205601,Amma Asante
230222,Reinhard Klooss
106747,Robert Rodriguez
112949,Lasse Hallström
174772,Sebastián Cordero
168676,Don Michael Paul
209403,Jason Bateman
96936,Sofia Coppola
169209,Dito Montiel
119675,Steven Soderbergh
109451,Cody Cameron
160588,Woody Allen
190847,Ruairi Robinson
180948,Mukunda Michael Dewil
150117,Dan Mazer
139038,Michael Tiddes
77987,Nicolas Winding Refn
109421,Steven Soderbergh
210047,Tze Chun
209244,Matthew Weiner
152742,Giuseppe Tornatore
124459,Don Scardino
103731,Jeff Nichols
227700,Jorge Dorado
253279,Karen Moncrieff
111190,Anne Fontaine
127560,Jonathan Teplitzky
98357,Allen Hughes
172533,Joe Swanberg
174675,Caradog W. James
215881,Catherine Hardwicke
77951,Neil Nightingale
229407,Yarrow Cheney
179826,Stephen Sommers
123109,Ryûhei Kitamura
109491,Richard LaGravenese
199373,Scott Walker
77931,Raja Gosnell
152599,James Gray
109410,Brian Helgeland
77805,Rob Epstein
174311,Phil Morrison
147773,Jim Rash
162903,Bill Condon
227707,Jonathan Newman
76170,James Mangold
134411,Ric Roman Waugh
175574,Jimmy Hayward
129670,Alexander Payne
149509,Alexandre Aja
4258,Malcolm D. Lee
214030,John Turturro
209247,Jonathan Sobol
100542,Yusry Abdul Halim
220289,James Ward Byrkit
76544,Keanu Reeves
192134,Richard Shepard
152737,John Wells
216541,Giorgio Serafini
210908,Lucky McKee
209249,Joel Hopkins
159117,Simon Barrett
91745,Carlo Carlei
85889,Jon S. Baird
210024,Terry McDonough
132344,Richard Linklater
156700,Jordan Vogt-Roberts
227348,Christopher B. Landon
227094,Manuel Carballo
166271,Vincenzo Natali
166822,Mike Mendez
108726,Chandran Rutnam
115782,Joshua Michael Stern
145135,Scott Stewart
157360,Lake Bell
230896,Eric Radomski
115348,Robert Luketic
209504,Henry Saine
77663,Mark Steven Johnson
50275,Simon Klose
160139,Bille August
184125,Uwe Boll
207768,Steven R. Monroe
172803,Eric Heisserer
198210,Olatunde Osunsanmi
157354,Ryan Coogler
152792,Atom Egoyan
164457,Scott Cooper
129139,Maggie Carey
149910,Robert Vince
201749,Sandra Nettelbeck
229182,John McNaughton
82992,Justin Lin
174682,Josh C. Waller
156708,Jill Soloway
109417,Benson Lee
70706,Naomi Foner Gyllenhaal
145197,Shane Carruth
102362,Niels Arden Oplev
78383,Douglas Aarniokoski
174343,Clark Gregg
201676,Jayson Thiessen
218329,Damian Lee
192538,Farren Blackburn
174341,Neil LaBute
183011,Jay Oliva
188538,Jeff Bleckner
172391,Anthony Silverston
160768,Arnaud Desplechin
207021,Vlad Yudin
159932,David M. Rosenthal
248688,Emilio Aragón
174188,Paul Middleditch
175541,Kasi Lemmons
235093,Nelson McCormick
174316,Kat Coiro
211387,Louis D'Esposito
214091,Richard Glatzer
220286,Eugenio Mira
205321,Anthony C. Ferrante
176339,Phillip Noyce
111473,Ralph Fiennes
151933,Roel Reiné
211067,Ti West
146381,Manuel Sicilia
175291,E.L. Katz
152748,David Lowery
158916,Logan Miller
168903,Owen Hurley
229749,"Michael Landon, Jr."
157375,Liz W. Garcia
152745,James Franco
114779,Todd Berger
195269,Roel Reiné
152795,Ari Folman
152259,Todd Robinson
214093,Arnaud Larrieu
159095,Jeremy Lovering
209271,Liza Johnson
222461,William Brent Bell
191820,Bernard Rose
199534,Greg McLean
253617,Greg Richardson
217316,Paul Crowder
229405,Fabrice Joubert
156717,Roel Reiné
193613,Nimród Antal
153795,James Cox
252529,Isabel Coixet
166076,James Tucker
60932,Maggie Greenwald
209263,Nicole Holofcener
175555,Tyler Perry
104329,Omid Nooshin
185471,Christopher Hatton
156711,Jerusha Hess
74461,Joe Lynch
214210,Robin Campillo
87499,Zal Batmanglij
111479,Randall Miller
176068,Dennis Iliadis
146304,Malcolm D. Lee
160118,Calin Peter Netzer
150202,Tom Elkins
207769,Blair Erickson
198287,John Huddles
158907,Drake Doremus
196254,William Lau
170039,Adrian Moat
57210,Tim McCanlies
189680,Ben Gregor
174326,Rob Meyer
169219,Renny Harlin
158914,Michael Winterbottom
217896,Uwe Boll
197033,Gary Entin
87436,Angela Bettis
157841,Jean-Pierre Jeunet
205939,Anne K. Black
191294,Lukas Moodysson
109729,Paul Schrader
122369,Lowell Dean
137563,Mark Christopher Covino
121677,Mira Nair
157351,Francesca Gregorini
168399,Erik Skjoldbjærg
100544,Brian A Miller
199578,Mark Hartley
165739,David A. Armstrong
140222,Danny Mooney 
206213,Kevin King
214086,Arie Posin
159638,Scott Rutherford
172847,Kevin Goetz
183258,George Isaac
143049,Scott Coffey
180951,Christopher Menaul
159008,Jacob Kornbluth
166879,John Burgess
136850,Jamie Babbit
167305,Michael Greenspan
204349,Eric England
210910,Joe Begos
220845,Stephan Franck
158999,Gabriela Cowperthwaite
157117,Dave Grohl
187541,Laura Dern
227359,Keoni Waxman
209262,Peter Landesman
216539,Griff Furst
182228,R.D. Braunstein
167575,BJ McDonnell
186971,Arnaud des Pallières
227877,Jordan Barker
186988,Valeria Golino
178682,Victor Gonzalez
191720,Frank Pavich
158908,"George Tillman, Jr."
162215,Kevin Macdonald
205724,Rob Meltzer
173210,Alex Winter
146203,Ed Gass-Donnelly
159004,Rick Rowley
141733,Peter Wellington
177888,Jeffrey Hornaday
192136,Justin Chadwick
158739,Alexandre Moors
185574,Louis C.K.
231474,Nisha Ganatra
205220,Stephen Frears
161143,David Soren
220494,Mark Mori
172386,Brendan Maher
191566,Sarah Siegel-Magness
217708,Benedikt Erlingsson
180679,Shawn Piller
254918,Anthony Fabian
236028,Wes Anderson
159138,Lucy Walker
118289,Oliver Hirschbiegel
226979,Chris Mason Johnson
154282,Lynn Shelton
215814,Johan Earl
221510,Kristin Hanggi
201847,Egidio Coccimiglio
174671,Marina de Van
238466,Matthew Akers
177699,Declan Lowney
229839,Steven R. Monroe
244610,Zachary Donohue
232175,Ron Krauss
177203,James Hawes
228933,Rick Rosenthal
177566,Mark Atkins
214081,Patrice Leconte
200481,Saschka Unseld
